imei,order,lon,lat
000013612345684,193,76.25491,10.12133
000013612345685,193,76.30612,10.00253
000013612345686,193,76.30625,10.00253
000013612345687,193,76.32822,10.01271
000013612345688,193,76.33054,10.01331
000013612345689,193,76.35288,10.13179
000013612345690,193,76.3535,10.13475
000013612345691,193,76.32655,10.03345
000013612345692,193,76.32789,10.03385
000013612345678,194,76.26138,10.10871
000013612345680,194,76.26054,10.11138
000013612345681,194,76.49075,10.02711
000013612345682,194,76.49468,10.02892
000013612345683,194,76.25402,10.123
000013612345684,194,76.25488,10.12143
000013612345685,194,76.30613,10.00253
000013612345686,194,76.30624,10.00254
000013612345687,194,76.32844,10.0128
000013612345688,194,76.33049,10.0133
000013612345689,194,76.35294,10.13194
000013612345690,194,76.35353,10.13444
000013612345691,194,76.32666,10.03347
000013612345692,194,76.32783,10.03381
000013612345678,195,76.26132,10.10889
000013612345680,195,76.26058,10.11119
000013612345681,195,76.4909,10.02713
000013612345682,195,76.49431,10.02854
000013612345683,195,76.25425,10.12274
000013612345684,195,76.25483,10.12152
000013612345685,195,76.30614,10.00254
000013612345686,195,76.30623,10.00254
000013612345687,195,76.32903,10.013
000013612345688,195,76.33044,10.0133
000013612345689,195,76.35298,10.13206
000013612345690,195,76.35355,10.13424
000013612345691,195,76.32673,10.03348
000013612345692,195,76.32778,10.03377
000013612345678,196,76.26128,10.10898
000013612345680,196,76.26066,10.11087
000013612345681,196,76.49152,10.02699
000013612345682,196,76.49435,10.02842
000013612345683,196,76.25435,10.12263
000013612345684,196,76.25472,10.12179
000013612345685,196,76.30615,10.00254
000013612345686,196,76.30622,10.00254
000013612345687,196,76.32923,10.01307
000013612345688,196,76.33034,10.0133
000013612345689,196,76.35315,10.13246
000013612345690,196,76.35356,10.13405
000013612345691,196,76.32686,10.0335
000013612345692,196,76.32772,10.03373
000013612345678,197,76.26122,10.10911
000013612345680,197,76.26073,10.11066
000013612345681,197,76.49178,10.02711
000013612345682,197,76.49435,10.02818
000013612345683,197,76.25441,10.12257
000013612345684,197,76.25466,10.12196
000013612345685,197,76.30616,10.00254
000013612345686,197,76.30622,10.00255
000013612345687,197,76.32937,10.01312
000013612345688,197,76.33021,10.0133
000013612345689,197,76.35327,10.13278
000013612345690,197,76.35356,10.13396
000013612345691,197,76.32705,10.03353
000013612345692,197,76.32767,10.0337
000013612345678,198,76.26112,10.10934
000013612345680,198,76.26081,10.11043
000013612345681,198,76.49243,10.02741
000013612345682,198,76.49423,10.02802
000013612345683,198,76.25445,10.12252
000013612345684,198,76.25462,10.12205
000013612345685,198,76.30616,10.00255
000013612345686,198,76.30621,10.00255
000013612345687,198,76.32944,10.01314
000013612345688,198,76.33007,10.0133
000013612345689,198,76.35338,10.13306
000013612345690,198,76.35357,10.13389
000013612345691,198,76.32712,10.03354
000013612345692,198,76.32761,10.03368
000013612345678,199,76.26107,10.10947
000013612345680,199,76.26091,10.11015
000013612345681,199,76.49258,10.02747
000013612345682,199,76.49388,10.02782
000013612345683,199,76.25449,10.12245
000013612345684,199,76.25461,10.12208
000013612345685,199,76.30617,10.00255
000013612345686,199,76.3062,10.00255
000013612345687,199,76.32964,10.01319
000013612345688,199,76.33003,10.01329
000013612345689,199,76.35347,10.13332
000013612345690,199,76.35356,10.13373
000013612345691,199,76.32732,10.03358
000013612345692,199,76.32752,10.03364
000013612345678,200,76.26101,10.10967
000013612345680,200,76.26096,10.10993
000013612345681,200,76.49314,10.02768
000013612345682,200,76.49356,10.02778
000013612345683,200,76.25451,10.12241
000013612345684,200,76.25453,10.12234
000013612345685,200,76.30618,10.00255
000013612345686,200,76.30619,10.00255
000013612345687,200,76.32968,10.0132
000013612345688,200,76.32984,10.01325
000013612345689,200,76.35351,10.13345
000013612345690,200,76.35355,10.13362
000013612345691,200,76.32738,10.03359
000013612345692,200,76.32744,10.03361
000013612345678,201,76.26096,10.10993
000013612345680,201,76.26101,10.10967
000013612345681,201,76.49356,10.02778
000013612345682,201,76.49314,10.02768
000013612345683,201,76.25453,10.12234
000013612345684,201,76.25451,10.12241
000013612345685,201,76.30619,10.00255
000013612345686,201,76.30618,10.00255
000013612345687,201,76.32984,10.01325
000013612345688,201,76.32968,10.0132
000013612345689,201,76.35355,10.13362
000013612345690,201,76.35351,10.13345
000013612345691,201,76.32744,10.03361
000013612345692,201,76.32738,10.03359
000013612345678,202,76.26091,10.11015
000013612345680,202,76.26107,10.10947
000013612345681,202,76.49388,10.02782
000013612345682,202,76.49258,10.02747
000013612345683,202,76.25461,10.12208
000013612345684,202,76.25449,10.12245
000013612345685,202,76.3062,10.00255
000013612345686,202,76.30617,10.00255
000013612345687,202,76.33003,10.01329
000013612345688,202,76.32964,10.01319
000013612345689,202,76.35356,10.13373
000013612345690,202,76.35347,10.13332
000013612345691,202,76.32752,10.03364
000013612345692,202,76.32732,10.03358
000013612345678,203,76.26081,10.11043
000013612345680,203,76.26112,10.10934
000013612345681,203,76.49423,10.02802
000013612345682,203,76.49243,10.02741
000013612345683,203,76.25462,10.12205
000013612345684,203,76.25445,10.12252
000013612345685,203,76.30621,10.00255
000013612345686,203,76.30616,10.00255
000013612345687,203,76.33007,10.0133
000013612345688,203,76.32944,10.01314
000013612345689,203,76.35357,10.13389
000013612345690,203,76.35338,10.13306
000013612345691,203,76.32761,10.03368
000013612345692,203,76.32712,10.03354
000013612345678,204,76.26073,10.11066
000013612345680,204,76.26122,10.10911
000013612345681,204,76.49435,10.02818
000013612345682,204,76.49178,10.02711
000013612345683,204,76.25466,10.12196
000013612345684,204,76.25441,10.12257
000013612345685,204,76.30622,10.00255
000013612345686,204,76.30616,10.00254
000013612345687,204,76.33021,10.0133
000013612345688,204,76.32937,10.01312
000013612345689,204,76.35356,10.13396
000013612345690,204,76.35327,10.13278
000013612345691,204,76.32767,10.0337
000013612345692,204,76.32705,10.03353
000013612345678,205,76.26066,10.11087
000013612345680,205,76.26128,10.10898
000013612345681,205,76.49435,10.02842
000013612345682,205,76.49152,10.02699
000013612345683,205,76.25472,10.12179
000013612345684,205,76.25435,10.12263
000013612345685,205,76.30622,10.00254
000013612345686,205,76.30615,10.00254
000013612345687,205,76.33034,10.0133
000013612345688,205,76.32923,10.01307
000013612345689,205,76.35356,10.13405
000013612345690,205,76.35315,10.13246
000013612345691,205,76.32772,10.03373
000013612345692,205,76.32686,10.0335
000013612345678,206,76.26058,10.11119
000013612345680,206,76.26132,10.10889
000013612345681,206,76.49431,10.02854
000013612345682,206,76.4909,10.02713
000013612345683,206,76.25483,10.12152
000013612345684,206,76.25425,10.12274
000013612345685,206,76.30623,10.00254
000013612345686,206,76.30614,10.00254
000013612345687,206,76.33044,10.0133
000013612345688,206,76.32903,10.013
000013612345689,206,76.35355,10.13424
000013612345690,206,76.35298,10.13206
000013612345691,206,76.32778,10.03377
000013612345692,206,76.32673,10.03348
000013612345678,207,76.26054,10.11138
000013612345680,207,76.26138,10.10871
000013612345681,207,76.49468,10.02892
000013612345682,207,76.49075,10.02711
000013612345683,207,76.25488,10.12143
000013612345684,207,76.25402,10.123
000013612345685,207,76.30624,10.00254
000013612345686,207,76.30613,10.00253
000013612345687,207,76.33049,10.0133
000013612345688,207,76.32844,10.0128
000013612345689,207,76.35353,10.13444
000013612345690,207,76.35294,10.13194
000013612345691,207,76.32783,10.03381
000013612345692,207,76.32666,10.03347
000013612345678,208,76.26047,10.11167
000013612345680,208,76.26142,10.10857
000013612345681,208,76.49468,10.02908
000013612345682,208,76.4907,10.02707
000013612345683,208,76.25491,10.12133
000013612345684,208,76.25395,10.12308
000013612345685,208,76.30625,10.00253
000013612345686,208,76.30612,10.00253
000013612345687,208,76.33054,10.01331
000013612345688,208,76.32822,10.01271
000013612345689,208,76.3535,10.13475
000013612345690,208,76.35288,10.13179
000013612345691,208,76.32789,10.03385
000013612345692,208,76.32655,10.03345
000013612345678,209,76.26042,10.11204
000013612345680,209,76.26146,10.10839
000013612345681,209,76.49481,10.02919
000013612345682,209,76.49062,10.027
000013612345683,209,76.25494,10.12124
000013612345684,209,76.25388,10.12316
000013612345685,209,76.30626,10.00253
000013612345686,209,76.3061187,10.0025228
000013612345687,209,76.33061,10.01331
000013612345688,209,76.3281,10.01266
000013612345689,209,76.35347,10.13507
000013612345690,209,76.35278,10.13156
000013612345691,209,76.328,10.03394
000013612345692,209,76.32642,10.03342
000013612345678,210,76.26041,10.11208
000013612345680,210,76.26151,10.10817
000013612345681,210,76.49496,10.02936
000013612345682,210,76.49029,10.02647
000013612345683,210,76.25497,10.12112
000013612345684,210,76.25366,10.12342
000013612345685,210,76.30626,10.00252
000013612345686,210,76.30612,10.00252
000013612345687,210,76.33071,10.01332
000013612345688,210,76.32796,10.01264
000013612345689,210,76.35345,10.13524
000013612345690,210,76.35274,10.13147
000013612345691,210,76.32808,10.03399
000013612345692,210,76.32633,10.03341
000013612345678,211,76.26032,10.11251
000013612345680,211,76.26159,10.10792
000013612345681,211,76.4951,10.02975
000013612345682,211,76.4898,10.026
000013612345683,211,76.25501,10.12096
000013612345684,211,76.25359,10.1235
000013612345685,211,76.30627,10.00252
000013612345686,211,76.30601,10.00262
000013612345687,211,76.33083,10.01333
000013612345688,211,76.32767,10.01259
000013612345689,211,76.35339,10.13577
000013612345690,211,76.3526,10.13119
000013612345691,211,76.32813,10.03403
000013612345692,211,76.32624,10.03342
000013612345678,212,76.2603,10.11261
000013612345680,212,76.26178,10.10736
000013612345681,212,76.49528,10.03018
000013612345682,212,76.48912,10.0258
000013612345683,212,76.25503,10.12082
000013612345684,212,76.25354,10.12355
000013612345685,212,76.30627,10.00251
000013612345686,212,76.30598,10.00265
000013612345687,212,76.33103,10.01338
000013612345688,212,76.32744,10.01256
000013612345689,212,76.35337,10.13594
000013612345690,212,76.35258,10.13115
000013612345691,212,76.32821,10.03407
000013612345692,212,76.32605,10.0334
000013612345678,213,76.26029,10.11269
000013612345680,213,76.26193,10.10689
000013612345681,213,76.49551,10.03071
000013612345682,213,76.48894,10.02568
000013612345683,213,76.25506,10.12069
000013612345684,213,76.2535,10.12358
000013612345685,213,76.30628,10.0025
000013612345686,213,76.3059,10.00272
000013612345687,213,76.33121,10.01342
000013612345688,213,76.32726,10.01253
000013612345689,213,76.35334,10.1362
000013612345690,213,76.35246,10.13092
000013612345691,213,76.32827,10.03412
000013612345692,213,76.32596,10.03339
000013612345678,214,76.2602,10.11309
000013612345680,214,76.26201,10.10664
000013612345681,214,76.49593,10.03123
000013612345682,214,76.48892,10.02514
000013612345683,214,76.25513,10.12034
000013612345684,214,76.25345,10.1236
000013612345685,214,76.30659,10.0027
000013612345686,214,76.30588,10.00274
000013612345687,214,76.33136,10.01346
000013612345688,214,76.32716,10.01252
000013612345689,214,76.35333,10.1365
000013612345690,214,76.35235,10.13074
000013612345691,214,76.32837,10.03417
000013612345692,214,76.32578,10.03337
000013612345678,215,76.26014,10.11338
000013612345680,215,76.26203,10.10659
000013612345681,215,76.49633,10.03157
000013612345682,215,76.48896,10.02476
000013612345683,215,76.25517,10.12023
000013612345684,215,76.2534,10.12362
000013612345685,215,76.30704,10.00294
000013612345686,215,76.30585,10.00276
000013612345687,215,76.33138,10.01347
000013612345688,215,76.3269,10.01249
000013612345689,215,76.35333,10.13688
000013612345690,215,76.35227,10.13064
000013612345691,215,76.32847,10.03424
000013612345692,215,76.32574,10.03336
000013612345678,216,76.26009,10.11356
000013612345680,216,76.26216,10.10626
000013612345681,216,76.49638,10.03164
000013612345682,216,76.48866,10.02453
000013612345683,216,76.25519,10.12019
000013612345684,216,76.25332,10.12364
000013612345685,216,76.30717,10.00301
000013612345686,216,76.3058,10.00281
000013612345687,216,76.33158,10.01354
000013612345688,216,76.32664,10.01244
000013612345689,216,76.35334,10.13708
000013612345690,216,76.35217,10.13052
000013612345691,216,76.32867,10.03436
000013612345692,216,76.32554,10.03335
000013612345678,217,76.26002,10.11379
000013612345680,217,76.26224,10.10607
000013612345681,217,76.49645,10.03176
000013612345682,217,76.48798,10.02414
000013612345683,217,76.25522,10.12016
000013612345684,217,76.25318,10.12366
000013612345685,217,76.30724,10.00306
000013612345686,217,76.30575,10.00286
000013612345687,217,76.33173,10.01361
000013612345688,217,76.32628,10.01237
000013612345689,217,76.35336,10.13724
000013612345690,217,76.35209,10.13045
000013612345691,217,76.32884,10.03439
000013612345692,217,76.32547,10.03334
000013612345678,218,76.25997,10.11392
000013612345680,218,76.26234,10.10589
000013612345681,218,76.49665,10.03209
000013612345682,218,76.48776,10.02407
000013612345683,218,76.25529,10.1201
000013612345684,218,76.25292,10.12369
000013612345685,218,76.30736,10.00315
000013612345686,218,76.30565,10.00301
000013612345687,218,76.33183,10.01365
000013612345688,218,76.32595,10.01228
000013612345689,218,76.35337,10.13751
000013612345690,218,76.3519,10.13031
000013612345691,218,76.32895,10.0344
000013612345692,218,76.32543,10.03334
000013612345678,219,76.25992,10.11402
000013612345680,219,76.26248,10.10566
000013612345681,219,76.49679,10.03226
000013612345682,219,76.48729,10.02402
000013612345683,219,76.25547,10.11997
000013612345684,219,76.25279,10.1237
000013612345685,219,76.30747,10.00323
000013612345686,219,76.30561,10.00309
000013612345687,219,76.33192,10.01369
000013612345688,219,76.3258,10.01225
000013612345689,219,76.35338,10.13767
000013612345690,219,76.35179,10.13025
000013612345691,219,76.32908,10.03441
000013612345692,219,76.32539,10.03332
000013612345678,220,76.25984,10.11421
000013612345680,220,76.26261,10.10548
000013612345681,220,76.49688,10.03239
000013612345682,220,76.48685,10.02391
000013612345683,220,76.25554,10.11992
000013612345684,220,76.25268,10.12374
000013612345685,220,76.3075,10.00324
000013612345686,220,76.30555,10.00321
000013612345687,220,76.3323,10.01383
000013612345688,220,76.32546,10.01218
000013612345689,220,76.35339,10.13783
000013612345690,220,76.35173,10.13022
000013612345691,220,76.32929,10.03444
000013612345692,220,76.32534,10.03331
000013612345678,221,76.25974,10.11437
000013612345680,221,76.26274,10.10531
000013612345681,221,76.49738,10.03273
000013612345682,221,76.4867646,10.023894
000013612345683,221,76.25561,10.11984
000013612345684,221,76.25227,10.1239
000013612345685,221,76.30759,10.0033
000013612345686,221,76.30545,10.0035
000013612345687,221,76.33247,10.01389
000013612345688,221,76.32511,10.01212
000013612345689,221,76.3534,10.1382
000013612345690,221,76.35162,10.13017
000013612345691,221,76.32951,10.03445
000013612345692,221,76.3253,10.0333
000013612345678,222,76.25964,10.11452
000013612345680,222,76.26291,10.10511
000013612345681,222,76.49767,10.0329
000013612345682,222,76.48676,10.02389
000013612345683,222,76.25569,10.11974
000013612345684,222,76.25197,10.12403
000013612345685,222,76.30772,10.00339
000013612345686,222,76.30542,10.00359
000013612345687,222,76.33259,10.01392
000013612345688,222,76.32499,10.01209
000013612345689,222,76.35339,10.1384
000013612345690,222,76.35159,10.13016
000013612345691,222,76.32953,10.03445
000013612345692,222,76.32523,10.03328
000013612345678,223,76.25963,10.11454
000013612345680,223,76.26319,10.10476
000013612345681,223,76.49774,10.03295
000013612345682,223,76.48675,10.0239
000013612345683,223,76.25574,10.11967
000013612345684,223,76.2519,10.12406
000013612345685,223,76.30784,10.00345
000013612345686,223,76.30538,10.00376
000013612345687,223,76.33286,10.01402
000013612345688,223,76.3248,10.01205
000013612345689,223,76.35339,10.13858
000013612345690,223,76.35148,10.13013
000013612345691,223,76.3297,10.03444
000013612345692,223,76.32518,10.03327
000013612345678,224,76.25953,10.11467
000013612345680,224,76.26331,10.1046
000013612345681,224,76.49812,10.0332
000013612345682,224,76.48665,10.0239
000013612345683,224,76.25578,10.1196
000013612345684,224,76.25178,10.12412
000013612345685,224,76.30785,10.00346
000013612345686,224,76.30534,10.00398
000013612345687,224,76.33303,10.01407
000013612345688,224,76.32454,10.01202
000013612345689,224,76.35338,10.13889
000013612345690,224,76.35137,10.13012
000013612345691,224,76.32988,10.03442
000013612345692,224,76.32514,10.03325
000013612345678,225,76.25952,10.1147
000013612345680,225,76.26335,10.10453
000013612345681,225,76.49842,10.03333
000013612345682,225,76.48649,10.02388
000013612345683,225,76.2558,10.11958
000013612345684,225,76.25152,10.12423
000013612345685,225,76.30796,10.0035
000013612345686,225,76.30526,10.00452
000013612345687,225,76.33321,10.01412
000013612345688,225,76.32443,10.01201
000013612345689,225,76.35336,10.13935
000013612345690,225,76.35118,10.13011
000013612345691,225,76.33009,10.03439
000013612345692,225,76.3251,10.03323
000013612345678,226,76.25942,10.11481
000013612345680,226,76.26341,10.10443
000013612345681,226,76.49863,10.0334
000013612345682,226,76.48614,10.02386
000013612345683,226,76.25587,10.11947
000013612345684,226,76.2513,10.1243
000013612345685,226,76.30808,10.00355
000013612345686,226,76.30525,10.00456
000013612345687,226,76.33354,10.01423
000013612345688,226,76.32436,10.01202
000013612345689,226,76.35334,10.13976
000013612345690,226,76.35084,10.13012
000013612345691,226,76.33019,10.03437
000013612345692,226,76.32505,10.03321
000013612345678,227,76.25935,10.1149
000013612345680,227,76.26354,10.10416
000013612345681,227,76.49874,10.03345
000013612345682,227,76.4861,10.02385
000013612345683,227,76.25596,10.11928
000013612345684,227,76.2511,10.12436
000013612345685,227,76.30815,10.00357
000013612345686,227,76.30513,10.00457
000013612345687,227,76.33383,10.01434
000013612345688,227,76.32422,10.01199
000013612345689,227,76.35329,10.14029
000013612345690,227,76.35004,10.13017
000013612345691,227,76.3306,10.03434
000013612345692,227,76.32499,10.03317
000013612345678,228,76.25931,10.11495
000013612345680,228,76.26358,10.10395
000013612345681,228,76.4987442,10.0334499
000013612345682,228,76.48587,10.02382
000013612345683,228,76.25604,10.11909
000013612345684,228,76.25098,10.1244
000013612345685,228,76.30828,10.00362
000013612345686,228,76.3050444,10.0045659
000013612345687,228,76.334,10.01438
000013612345688,228,76.32412,10.01198
000013612345689,228,76.35325,10.14063
000013612345690,228,76.34943,10.13018
000013612345691,228,76.33095,10.03429
000013612345692,228,76.32492,10.03311
000013612345678,229,76.25919,10.11509
000013612345680,229,76.2636,10.1038
000013612345681,229,76.49879,10.03355
000013612345682,229,76.48568,10.02377
000013612345683,229,76.25608,10.11896
000013612345684,229,76.25077,10.12444
000013612345685,229,76.30881,10.00383
000013612345686,229,76.30504,10.00457
000013612345687,229,76.33407,10.0144
000013612345688,229,76.32397,10.01197
000013612345689,229,76.35312,10.14137
000013612345690,229,76.3491,10.13019
000013612345691,229,76.33101,10.03429
000013612345692,229,76.32485,10.03304
000013612345678,230,76.25907,10.11523
000013612345680,230,76.2636,10.10366
000013612345681,230,76.49904,10.03386
000013612345682,230,76.48555,10.02374
000013612345683,230,76.25611,10.11886
000013612345684,230,76.25059,10.12445
000013612345685,230,76.30909,10.00391
000013612345686,230,76.30504,10.00451
000013612345687,230,76.33416,10.01443
000013612345688,230,76.32385,10.01196
000013612345689,230,76.35307,10.14167
000013612345690,230,76.34872,10.13021
000013612345691,230,76.33111,10.03428
000013612345692,230,76.32474,10.03292
000013612345678,231,76.25902,10.1153
000013612345680,231,76.2636,10.10358
000013612345681,231,76.49907,10.0339
000013612345682,231,76.48541,10.02373
000013612345683,231,76.25614,10.11874
000013612345684,231,76.25048,10.12446
000013612345685,231,76.30915,10.00393
000013612345686,231,76.30502,10.00444
000013612345687,231,76.33424,10.01446
000013612345688,231,76.32372,10.01193
000013612345689,231,76.35298,10.1422
000013612345690,231,76.34813,10.13025
000013612345691,231,76.33164,10.03422
000013612345692,231,76.32467,10.03285
000013612345678,232,76.25896,10.11537
000013612345680,232,76.26357,10.10346
000013612345681,232,76.49917,10.03402
000013612345682,232,76.48522,10.02371
000013612345683,232,76.25617,10.11858
000013612345684,232,76.25034,10.12446
000013612345685,232,76.30924,10.004
000013612345686,232,76.30501,10.00437
000013612345687,232,76.3343,10.01448
000013612345688,232,76.32358,10.01191
000013612345689,232,76.3529,10.14261
000013612345690,232,76.34779,10.13027
000013612345691,232,76.33207,10.03418
000013612345692,232,76.32458,10.03277
000013612345678,233,76.25887,10.1155
000013612345680,233,76.2635,10.10314
000013612345681,233,76.49928,10.0341
000013612345682,233,76.48499,10.02371
000013612345683,233,76.25631,10.11802
000013612345684,233,76.25025,10.12445
000013612345685,233,76.30968,10.00421
000013612345686,233,76.30499,10.00429
000013612345687,233,76.33493,10.01482
000013612345688,233,76.32354,10.0119
000013612345689,233,76.35288,10.14275
000013612345690,233,76.34734,10.13029
000013612345691,233,76.33238,10.03412
000013612345692,233,76.32449,10.0327
000013612345678,234,76.25885,10.11552
000013612345680,234,76.26347,10.103
000013612345681,234,76.49931,10.03411
000013612345682,234,76.48477,10.02368
000013612345683,234,76.25635,10.11787
000013612345684,234,76.25013,10.12443
000013612345685,234,76.31048,10.00453
000013612345686,234,76.30497,10.00421
000013612345687,234,76.33533,10.01503
000013612345688,234,76.32346,10.01189
000013612345689,234,76.3528,10.14329
000013612345690,234,76.34698,10.1303
000013612345691,234,76.33274,10.03408
000013612345692,234,76.32439,10.03264
000013612345678,235,76.25884,10.11554
000013612345680,235,76.26346,10.10296
000013612345681,235,76.49936,10.03411
000013612345682,235,76.48426,10.02357
000013612345683,235,76.2564,10.11773
000013612345684,235,76.24993,10.12438
000013612345685,235,76.31069,10.00459
000013612345686,235,76.30487,10.0039
000013612345687,235,76.3356,10.01519
000013612345688,235,76.32341,10.01188
000013612345689,235,76.35278,10.14344
000013612345690,235,76.34651,10.13031
000013612345691,235,76.33284,10.03408
000013612345692,235,76.3243,10.03259
000013612345678,236,76.25876,10.11567
000013612345680,236,76.26344,10.10287
000013612345681,236,76.49966,10.034
000013612345682,236,76.48386,10.02347
000013612345683,236,76.25649,10.1175
000013612345684,236,76.24986,10.12439
000013612345685,236,76.31101,10.00467
000013612345686,236,76.30481,10.00375
000013612345687,236,76.33567,10.01524
000013612345688,236,76.32337,10.01188
000013612345689,236,76.35276,10.14372
000013612345690,236,76.34646,10.13031
000013612345691,236,76.33297,10.03406
000013612345692,236,76.32426,10.03256
000013612345678,237,76.25871,10.11576
000013612345680,237,76.26343,10.10268
000013612345681,237,76.49997,10.03393
000013612345682,237,76.48362,10.02341
000013612345683,237,76.25657,10.11737
000013612345684,237,76.24952,10.12432
000013612345685,237,76.31131,10.00474
000013612345686,237,76.30465,10.00339
000013612345687,237,76.33575,10.0153
000013612345688,237,76.32326,10.01185
000013612345689,237,76.35276,10.14383
000013612345690,237,76.34617,10.1303
000013612345691,237,76.33306,10.03406
000013612345692,237,76.32419,10.03252
000013612345678,238,76.25868,10.11583
000013612345680,238,76.26343,10.10266
000013612345681,238,76.50018,10.03393
000013612345682,238,76.48349,10.02339
000013612345683,238,76.25662,10.1173
000013612345684,238,76.24894,10.1242
000013612345685,238,76.31168,10.00484
000013612345686,238,76.30458,10.00323
000013612345687,238,76.33612,10.01509
000013612345688,238,76.32322,10.01184
000013612345689,238,76.35276,10.14389
000013612345690,238,76.34588,10.13027
000013612345691,238,76.33309,10.03406
000013612345692,238,76.324,10.03242
000013612345678,239,76.25864,10.11591
000013612345680,239,76.26343,10.10258
000013612345681,239,76.50059,10.03394
000013612345682,239,76.48338,10.02337
000013612345683,239,76.25668,10.11724
000013612345684,239,76.24842,10.12406
000013612345685,239,76.31265,10.00498
000013612345686,239,76.30451,10.00311
000013612345687,239,76.33618,10.01508
000013612345688,239,76.3229,10.01175
000013612345689,239,76.35276,10.14396
000013612345690,239,76.34567,10.13023
000013612345691,239,76.33312,10.03407
000013612345692,239,76.32369,10.03225
000013612345678,240,76.25859,10.11599
000013612345680,240,76.26344,10.1025
000013612345681,240,76.50109,10.03394
000013612345682,240,76.48279,10.02336
000013612345683,240,76.25713,10.11695
000013612345684,240,76.2478,10.12391
000013612345685,240,76.31286,10.00504
000013612345686,240,76.30443,10.00298
000013612345687,240,76.3362,10.01508
000013612345688,240,76.32266,10.01159
000013612345689,240,76.35278,10.14428
000013612345690,240,76.34551,10.1302
000013612345691,240,76.33316,10.03408
000013612345692,240,76.32324,10.03207
000013612345678,241,76.25855,10.11605
000013612345680,241,76.26345,10.10244
000013612345681,241,76.50135,10.03393
000013612345682,241,76.48253,10.02333
000013612345683,241,76.25743,10.11675
000013612345684,241,76.24752,10.12384
000013612345685,241,76.31312,10.0051
000013612345686,241,76.30434,10.00286
000013612345687,241,76.33623,10.01508
000013612345688,241,76.32248,10.01152
000013612345689,241,76.35281,10.14454
000013612345690,241,76.34533,10.13015
000013612345691,241,76.33319,10.03409
000013612345692,241,76.32314,10.03205
000013612345678,242,76.2585,10.11614
000013612345680,242,76.26349,10.10228
000013612345681,242,76.50164,10.03401
000013612345682,242,76.4817,10.02328
000013612345683,242,76.25759,10.11667
000013612345684,242,76.24732,10.12378
000013612345685,242,76.31323,10.00512
000013612345686,242,76.30425,10.00273
000013612345687,242,76.33626,10.01508
000013612345688,242,76.32231,10.01145
000013612345689,242,76.35285,10.1448
000013612345690,242,76.34531,10.13014
000013612345691,242,76.33321,10.03411
000013612345692,242,76.32301,10.03203
000013612345678,243,76.25843,10.11624
000013612345680,243,76.26361,10.10184
000013612345681,243,76.50186,10.03409
000013612345682,243,76.48157,10.02328
000013612345683,243,76.25771,10.11663
000013612345684,243,76.24718,10.12375
000013612345685,243,76.31335,10.00515
000013612345686,243,76.30413,10.00259
000013612345687,243,76.33632,10.01509
000013612345688,243,76.32208,10.01135
000013612345689,243,76.35292,10.14508
000013612345690,243,76.34523,10.13011
000013612345691,243,76.33323,10.03412
000013612345692,243,76.32293,10.03202
000013612345678,244,76.25833,10.11633
000013612345680,244,76.26362,10.10182
000013612345681,244,76.5018625,10.0340874
000013612345682,244,76.48145,10.02331
000013612345683,244,76.25783,10.11658
000013612345684,244,76.24693,10.12368
000013612345685,244,76.31363,10.00522
000013612345686,244,76.30403,10.00247
000013612345687,244,76.33638,10.0151
000013612345688,244,76.32192,10.01129
000013612345689,244,76.35302,10.14539
000013612345690,244,76.34513,10.13007
000013612345691,244,76.33326,10.03414
000013612345692,244,76.32272,10.03201
000013612345678,245,76.25821,10.11641
000013612345680,245,76.26368,10.10157
000013612345681,245,76.5019,10.03403
000013612345682,245,76.48137,10.02333
000013612345683,245,76.25796,10.11654
000013612345684,245,76.24669,10.1236
000013612345685,245,76.31372,10.00521
000013612345686,245,76.30393,10.00235
000013612345687,245,76.33647,10.01511
000013612345688,245,76.32173,10.01121
000013612345689,245,76.35313,10.14573
000013612345690,245,76.34508,10.13005
000013612345691,245,76.33328,10.03417
000013612345692,245,76.32242,10.03199
000013612345678,246,76.25808,10.11648
000013612345680,246,76.26376,10.1013
000013612345681,246,76.50198,10.03389
000013612345682,246,76.48128,10.02336
000013612345683,246,76.25808,10.11648
000013612345684,246,76.2465,10.12353
000013612345685,246,76.31393,10.00526
000013612345686,246,76.3038,10.00221
000013612345687,246,76.33656,10.01512
000013612345688,246,76.32161,10.01114
000013612345689,246,76.35318,10.14589
000013612345690,246,76.34492,10.12998
000013612345691,246,76.33331,10.0342
000013612345692,246,76.32238,10.03198
000013612345678,247,76.25796,10.11654
000013612345680,247,76.26386,10.1009
000013612345681,247,76.50205,10.03381
000013612345682,247,76.48118,10.02342
000013612345683,247,76.25821,10.11641
000013612345684,247,76.2463,10.12347
000013612345685,247,76.31418,10.00535
000013612345686,247,76.30372,10.00212
000013612345687,247,76.33683,10.01515
000013612345688,247,76.32148,10.01109
000013612345689,247,76.35328,10.1462
000013612345690,247,76.34476,10.1299
000013612345691,247,76.33364,10.03456
000013612345692,247,76.32231,10.03197
000013612345678,248,76.25783,10.11658
000013612345680,248,76.2639,10.10076
000013612345681,248,76.50213,10.03371
000013612345682,248,76.48093,10.02359
000013612345683,248,76.25833,10.11633
000013612345684,248,76.24607,10.12339
000013612345685,248,76.31434,10.00541
000013612345686,248,76.30365,10.00205
000013612345687,248,76.33697,10.01517
000013612345688,248,76.32136,10.01103
000013612345689,248,76.35338,10.1465
000013612345690,248,76.34464,10.12982
