imei,order,lon,lat
imei-6,118,76.26042,10.11204
imei-7,118,76.29663,9.99853
imei-8,118,76.31717,10.00942
imei-9,118,76.31674,10.00913
imei-10,118,76.34213,10.01681
imei-11,118,76.34031,10.12317
imei-12,118,76.35444,10.15513
imei-13,118,76.31936,10.02992
imei-14,118,76.33547,10.0339
imei-1,119,76.26579,10.09505
imei-2,119,76.25497,10.12112
imei-3,119,76.47119,10.02068
imei-4,119,76.51115,10.03312
imei-5,119,76.243,10.12802
imei-6,119,76.26041,10.11208
imei-7,119,76.29719,9.99902
imei-8,119,76.31702,10.00931
imei-9,119,76.31685,10.00921
imei-10,119,76.34207,10.01668
imei-11,119,76.34025,10.12325
imei-12,119,76.35445,10.1551
imei-13,119,76.31945,10.02994
imei-14,119,76.33542,10.03394
imei-1,120,76.26576,10.09523
imei-2,120,76.25501,10.12096
imei-3,120,76.47138,10.02066
imei-4,120,76.51088,10.03309
imei-5,120,76.24304,10.12786
imei-6,120,76.26032,10.11251
imei-7,120,76.29765,9.99942
imei-8,120,76.31685,10.00921
imei-9,120,76.31702,10.00931
imei-10,120,76.34203,10.01659
imei-11,120,76.34019,10.12334
imei-12,120,76.35447,10.15497
imei-13,120,76.31949,10.02995
imei-14,120,76.33531,10.03403
imei-1,121,76.26574,10.09537
imei-2,121,76.25503,10.12082
imei-3,121,76.47151,10.02066
imei-4,121,76.51066,10.03305
imei-5,121,76.24308,10.12777
imei-6,121,76.2603,10.11261
imei-7,121,76.29794,9.99966
imei-8,121,76.31674,10.00913
imei-9,121,76.31717,10.00942
imei-10,121,76.34195,10.01635
imei-11,121,76.34012,10.12346
imei-12,121,76.35451,10.15477
imei-13,121,76.31955,10.02997
imei-14,121,76.33528,10.03405
imei-1,122,76.26571,10.09555
imei-2,122,76.25506,10.12069
imei-3,122,76.47165,10.02068
imei-4,122,76.51037,10.03296
imei-5,122,76.24313,10.12767
imei-6,122,76.26029,10.11269
imei-7,122,76.29816,9.99985
imei-8,122,76.31669,10.00909
imei-9,122,76.31722,10.00946
imei-10,122,76.3418759,10.0161344
imei-11,122,76.34008,10.12353
imei-12,122,76.35451,10.15475
imei-13,122,76.31958,10.02999
imei-14,122,76.33525,10.03408
imei-1,123,76.2657,10.09564
imei-2,123,76.25513,10.12034
imei-3,123,76.47183,10.02073
imei-4,123,76.51013,10.0329
imei-5,123,76.24321,10.12757
imei-6,123,76.2602,10.11309
imei-7,123,76.29837,9.99996
imei-8,123,76.31661,10.00903
imei-9,123,76.31748,10.00972
imei-10,123,76.34188,10.01613
imei-11,123,76.34005,10.12359
imei-12,123,76.35463,10.15404
imei-13,123,76.31963,10.03001
imei-14,123,76.33521,10.03411
imei-1,124,76.2657,10.09567
imei-2,124,76.25517,10.12023
imei-3,124,76.47204,10.0208
imei-4,124,76.50979,10.03279
imei-5,124,76.2433,10.12743
imei-6,124,76.26014,10.11338
imei-7,124,76.29841,10
imei-8,124,76.31654,10.00897
imei-9,124,76.31751,10.00974
imei-10,124,76.34178,10.01604
imei-11,124,76.34001,10.1237
imei-12,124,76.35467,10.15378
imei-13,124,76.31967,10.03004
imei-14,124,76.33517,10.03414
imei-1,125,76.26567,10.09579
imei-2,125,76.25519,10.12019
imei-3,125,76.47302,10.02113
imei-4,125,76.50948,10.03271
imei-5,125,76.24337,10.12733
imei-6,125,76.26009,10.11356
imei-7,125,76.29895,10.00041
imei-8,125,76.31644,10.00886
imei-9,125,76.31757,10.00978
imei-10,125,76.34171,10.01596
imei-11,125,76.33996,10.12383
imei-12,125,76.35471,10.15351
imei-13,125,76.31974,10.03008
imei-14,125,76.33512,10.03418
imei-1,126,76.26565,10.09586
imei-2,126,76.25522,10.12016
imei-3,126,76.47359,10.02131
imei-4,126,76.50935,10.0327
imei-5,126,76.24339,10.12731
imei-6,126,76.26002,10.11379
imei-7,126,76.29911,10.00051
imei-8,126,76.31637,10.00876
imei-9,126,76.3176,10.00979
imei-10,126,76.34162,10.01589
imei-11,126,76.33993,10.1239
imei-12,126,76.35472,10.15327
imei-13,126,76.31992,10.03019
imei-14,126,76.33507,10.03423
imei-1,127,76.26562,10.09595
imei-2,127,76.25529,10.1201
imei-3,127,76.47407,10.02148
imei-4,127,76.50916,10.03269
imei-5,127,76.24343,10.12722
imei-6,127,76.25997,10.11392
imei-7,127,76.29923,10.00057
imei-8,127,76.31629,10.00866
imei-9,127,76.31764,10.00981
imei-10,127,76.34154,10.01585
imei-11,127,76.33992,10.12397
imei-12,127,76.35472,10.15311
imei-13,127,76.32006,10.03027
imei-14,127,76.33504,10.03427
imei-1,128,76.26561,10.09596
imei-2,128,76.25547,10.11997
imei-3,128,76.47452,10.0216
imei-4,128,76.50892,10.03267
imei-5,128,76.24343,10.12721
imei-6,128,76.25992,10.11402
imei-7,128,76.29937,10.00065
imei-8,128,76.31611,10.00837
imei-9,128,76.31787,10.00988
imei-10,128,76.34147,10.01579
imei-11,128,76.33991,10.12405
imei-12,128,76.3547,10.15296
imei-13,128,76.32008,10.03029
imei-14,128,76.33499,10.03433
imei-1,129,76.26556,10.09617
imei-2,129,76.25554,10.11992
imei-3,129,76.47495,10.02175
imei-4,129,76.5086,10.0327
imei-5,129,76.24348,10.12711
imei-6,129,76.25984,10.11421
imei-7,129,76.2995,10.00073
imei-8,129,76.31606,10.00831
imei-9,129,76.31802,10.00993
imei-10,129,76.34128,10.01575
imei-11,129,76.33987,10.12432
imei-12,129,76.35468,10.15276
imei-13,129,76.32022,10.03036
imei-14,129,76.3349,10.03444
imei-1,130,76.26554,10.09627
imei-2,130,76.25561,10.11984
imei-3,130,76.47536,10.02186
imei-4,130,76.50836,10.03271
imei-5,130,76.24352,10.12698
imei-6,130,76.25974,10.11437
imei-7,130,76.29957,10.00076
imei-8,130,76.316,10.00822
imei-9,130,76.31814,10.00997
imei-10,130,76.34051,10.01557
imei-11,130,76.33987,10.12445
imei-12,130,76.35465,10.15262
imei-13,130,76.32043,10.03048
imei-14,130,76.33478,10.03458
imei-1,131,76.26543,10.09671
imei-2,131,76.25569,10.11974
imei-3,131,76.47546,10.02189
imei-4,131,76.50785,10.03274
imei-5,131,76.24359,10.12675
imei-6,131,76.25964,10.11452
imei-7,131,76.29968,10.00083
imei-8,131,76.31599,10.0082
imei-9,131,76.31832,10.01004
imei-10,131,76.34021,10.01553
imei-11,131,76.33988,10.12455
imei-12,131,76.35454,10.15223
imei-13,131,76.32053,10.03054
imei-14,131,76.33469,10.0347
imei-1,132,76.26538,10.0969
imei-2,132,76.25574,10.11967
imei-3,132,76.47549,10.0219
imei-4,132,76.50737,10.03276
imei-5,132,76.24359,10.12674
imei-6,132,76.25963,10.11454
imei-7,132,76.29976,10.00087
imei-8,132,76.31558,10.00709
imei-9,132,76.31858,10.01016
imei-10,132,76.33996,10.01546
imei-11,132,76.3399,10.12466
imei-12,132,76.35437,10.15167
imei-13,132,76.32054,10.03054
imei-14,132,76.33467,10.03475
imei-1,133,76.26531,10.09715
imei-2,133,76.25578,10.1196
imei-3,133,76.47561,10.02196
imei-4,133,76.50707,10.03277
imei-5,133,76.24369,10.12642
imei-6,133,76.25953,10.11467
imei-7,133,76.29985,10.00092
imei-8,133,76.31555,10.00696
imei-9,133,76.31862,10.01017
imei-10,133,76.33993,10.01545
imei-11,133,76.33992,10.12477
imei-12,133,76.35429,10.1514
imei-13,133,76.32063,10.03061
imei-14,133,76.33464,10.03478
imei-1,134,76.26531,10.09716
imei-2,134,76.2558,10.11958
imei-3,134,76.47636,10.02249
imei-4,134,76.5068,10.03278
imei-5,134,76.24383,10.12593
imei-6,134,76.25952,10.1147
imei-7,134,76.30004,10.001
imei-8,134,76.31553,10.00678
imei-9,134,76.31866,10.01018
imei-10,134,76.33928,10.01518
imei-11,134,76.33996,10.12491
imei-12,134,76.35427,10.15131
imei-13,134,76.32072,10.03068
imei-14,134,76.33461,10.03481
imei-1,135,76.26524,10.09737
imei-2,135,76.25587,10.11947
imei-3,135,76.47693,10.02291
imei-4,135,76.50666,10.0328
imei-5,135,76.24392,10.12562
imei-6,135,76.25942,10.11481
imei-7,135,76.30025,10.00109
imei-8,135,76.31551,10.00641
imei-9,135,76.31869,10.01019
imei-10,135,76.33898,10.01507
imei-11,135,76.34002,10.12503
imei-12,135,76.35424,10.15115
imei-13,135,76.32075,10.0307
imei-14,135,76.3346,10.03482
imei-1,136,76.2652,10.09749
imei-2,136,76.25596,10.11928
imei-3,136,76.47735,10.02322
imei-4,136,76.50654,10.03282
imei-5,136,76.24398,10.12544
imei-6,136,76.25935,10.1149
imei-7,136,76.30051,10.00118
imei-8,136,76.3155,10.00611
imei-9,136,76.31873,10.01021
imei-10,136,76.3389,10.01503
imei-11,136,76.34007,10.12513
imei-12,136,76.3542,10.15094
imei-13,136,76.3208,10.03074
imei-14,136,76.33459,10.03482
imei-1,137,76.26513,10.0977
imei-2,137,76.25604,10.11909
imei-3,137,76.47791,10.02354
imei-4,137,76.50634,10.03286
imei-5,137,76.24399,10.12538
imei-6,137,76.25931,10.11495
imei-7,137,76.30057,10.0012
imei-8,137,76.31549,10.00609
imei-9,137,76.31878,10.01022
imei-10,137,76.33884,10.01501
imei-11,137,76.34011,10.1252
imei-12,137,76.35417,10.15076
imei-13,137,76.32088,10.0308
imei-14,137,76.33458,10.03482
imei-1,138,76.26508,10.0978
imei-2,138,76.25608,10.11896
imei-3,138,76.47817,10.02368
imei-4,138,76.50615,10.0329
imei-5,138,76.24409,10.12509
imei-6,138,76.25919,10.11509
imei-7,138,76.30101,10.00126
imei-8,138,76.31548,10.00606
imei-9,138,76.31892,10.01025
imei-10,138,76.3387,10.01495
imei-11,138,76.34015,10.12525
imei-12,138,76.35415,10.15056
imei-13,138,76.32102,10.03091
imei-14,138,76.33457,10.03482
imei-1,139,76.26502,10.09797
imei-2,139,76.25611,10.11886
imei-3,139,76.47849,10.0238
imei-4,139,76.50584,10.03293
imei-5,139,76.24414,10.12497
imei-6,139,76.25907,10.11523
imei-7,139,76.30131,10.00131
imei-8,139,76.31547,10.00602
imei-9,139,76.31906,10.01029
imei-10,139,76.3386,10.01491
imei-11,139,76.34019,10.12531
imei-12,139,76.35414,10.15024
imei-13,139,76.32107,10.03095
imei-14,139,76.33453,10.03481
imei-1,140,76.26488,10.09832
imei-2,140,76.25614,10.11874
imei-3,140,76.47894,10.02394
imei-4,140,76.50543,10.03295
imei-5,140,76.2442,10.12484
imei-6,140,76.25902,10.1153
imei-7,140,76.30171,10.00139
imei-8,140,76.31546,10.006
imei-9,140,76.31914,10.01034
imei-10,140,76.33856,10.0149
imei-11,140,76.34035,10.12549
imei-12,140,76.35412,10.14993
imei-13,140,76.32116,10.03104
imei-14,140,76.33449,10.0348
imei-1,141,76.26485,10.09838
imei-2,141,76.25617,10.11858
imei-3,141,76.47914,10.02399
imei-4,141,76.50517,10.03297
imei-5,141,76.24424,10.12477
imei-6,141,76.25896,10.11537
imei-7,141,76.30203,10.00145
imei-8,141,76.31545,10.00597
imei-9,141,76.31914,10.01035
imei-10,141,76.33847,10.01489
imei-11,141,76.3406,10.12577
imei-12,141,76.35411,10.14952
imei-13,141,76.32122,10.03109
imei-14,141,76.33446,10.0348
imei-1,142,76.26471,10.09871
imei-2,142,76.25631,10.11802
imei-3,142,76.4792,10.02402
imei-4,142,76.50476,10.03297
imei-5,142,76.24426,10.12474
imei-6,142,76.25887,10.1155
imei-7,142,76.30211,10.00147
imei-8,142,76.31543,10.00595
imei-9,142,76.31918,10.01037
imei-10,142,76.33839,10.01488
imei-11,142,76.34158,10.12683
imei-12,142,76.35411,10.14936
imei-13,142,76.32142,10.03131
imei-14,142,76.33444,10.03481
imei-1,143,76.26454,10.09911
imei-2,143,76.25635,10.11787
imei-3,143,76.47951,10.02413
imei-4,143,76.50454,10.03297
imei-5,143,76.24434,10.12459
imei-6,143,76.25885,10.11552
imei-7,143,76.30237,10.00154
imei-8,143,76.31541,10.00593
imei-9,143,76.31939,10.01045
imei-10,143,76.33832,10.01489
imei-11,143,76.3417,10.12697
imei-12,143,76.3541,10.14928
imei-13,143,76.32159,10.03151
imei-14,143,76.33439,10.03482
imei-1,144,76.26445,10.09933
imei-2,144,76.2564,10.11773
imei-3,144,76.47961,10.02416
imei-4,144,76.50425,10.03299
imei-5,144,76.2446,10.12421
imei-6,144,76.25884,10.11554
imei-7,144,76.30269,10.00161
imei-8,144,76.31535,10.00585
imei-9,144,76.31992,10.01062
imei-10,144,76.3382,10.0149
imei-11,144,76.34194,10.1272
imei-12,144,76.35409,10.14894
imei-13,144,76.32168,10.0316
imei-14,144,76.33435,10.03484
imei-1,145,76.26444,10.09936
imei-2,145,76.25649,10.1175
imei-3,145,76.4797,10.02418
imei-4,145,76.50403,10.03305
imei-5,145,76.24476,10.12394
imei-6,145,76.25876,10.11567
imei-7,145,76.30298,10.0017
imei-8,145,76.31525,10.0058
imei-9,145,76.32013,10.01066
imei-10,145,76.33813,10.01491
imei-11,145,76.34213,10.12737
imei-12,145,76.35407,10.1487
imei-13,145,76.32172,10.03163
imei-14,145,76.33432,10.03486
imei-1,146,76.26439,10.09951
imei-2,146,76.25657,10.11737
imei-3,146,76.47974,10.02418
imei-4,146,76.50389,10.0331
imei-5,146,76.24484,10.12381
imei-6,146,76.25871,10.11576
imei-7,146,76.30309,10.00173
imei-8,146,76.31514,10.00575
imei-9,146,76.32039,10.01073
imei-10,146,76.33781,10.01501
imei-11,146,76.34261,10.12786
imei-12,146,76.35405,10.14858
imei-13,146,76.32176,10.03166
imei-14,146,76.33428,10.0349
imei-1,147,76.26425,10.09989
imei-2,147,76.25662,10.1173
imei-3,147,76.47982,10.02417
imei-4,147,76.50363,10.03322
imei-5,147,76.24502,10.1235
imei-6,147,76.25868,10.11583
imei-7,147,76.30323,10.00178
imei-8,147,76.31502,10.00569
imei-9,147,76.32041,10.01074
imei-10,147,76.3375,10.01512
imei-11,147,76.34281,10.12809
imei-12,147,76.35403,10.14849
imei-13,147,76.32184,10.03172
imei-14,147,76.33425,10.03494
imei-1,148,76.26417,10.10006
imei-2,148,76.25668,10.11724
imei-3,148,76.47996,10.02413
imei-4,148,76.50335,10.03332
imei-5,148,76.2453,10.12297
imei-6,148,76.25864,10.11591
imei-7,148,76.30335,10.00182
imei-8,148,76.31488,10.00563
imei-9,148,76.32063,10.0108
imei-10,148,76.33738,10.01515
imei-11,148,76.34332,10.12861
imei-12,148,76.354,10.14836
imei-13,148,76.32191,10.03176
imei-14,148,76.33423,10.03498
imei-1,149,76.26405,10.10035
imei-2,149,76.25713,10.11695
imei-3,149,76.48015,10.02407
imei-4,149,76.50306,10.03338
imei-5,149,76.24556,10.12309
imei-6,149,76.25859,10.11599
imei-7,149,76.30346,10.0019
imei-8,149,76.31468,10.00554
imei-9,149,76.3208,10.01085
imei-10,149,76.33721,10.01518
imei-11,149,76.34412,10.12938
imei-12,149,76.35396,10.14823
imei-13,149,76.32199,10.03183
imei-14,149,76.33415,10.03514
imei-1,150,76.26403,10.10041
imei-2,150,76.25743,10.11675
imei-3,150,76.48033,10.024
imei-4,150,76.50284,10.03344
imei-5,150,76.24568,10.12319
imei-6,150,76.25855,10.11605
imei-7,150,76.3034618,10.001898
imei-8,150,76.31467,10.00554
imei-9,150,76.32105,10.01093
imei-10,150,76.33716,10.01518
imei-11,150,76.34415,10.12941
imei-12,150,76.35386,10.14794
imei-13,150,76.32204,10.03186
imei-14,150,76.3340604,10.0352396
imei-1,151,76.26399,10.10051
imei-2,151,76.25759,10.11667
imei-3,151,76.48047,10.02392
imei-4,151,76.50259,10.0335
imei-5,151,76.24579,10.12326
imei-6,151,76.2585,10.11614
imei-7,151,76.3035,10.00192
imei-8,151,76.31448,10.00547
imei-9,151,76.32116,10.01094
imei-10,151,76.33709,10.01518
imei-11,151,76.34428,10.12954
imei-12,151,76.3537,10.14749
imei-13,151,76.32212,10.0319
imei-14,151,76.33406,10.03524
imei-1,152,76.26392,10.1007
imei-2,152,76.25771,10.11663
imei-3,152,76.48068,10.02378
imei-4,152,76.50237,10.03358
imei-5,152,76.24592,10.12332
imei-6,152,76.25843,10.11624
imei-7,152,76.30358,10.00199
imei-8,152,76.31443,10.00544
imei-9,152,76.32129,10.011
imei-10,152,76.33703,10.01518
imei-11,152,76.34443,10.12966
imei-12,152,76.35352,10.14691
imei-13,152,76.32218,10.03193
imei-14,152,76.33395,10.03507
imei-1,153,76.2639,10.10076
imei-2,153,76.25783,10.11658
imei-3,153,76.48093,10.02359
imei-4,153,76.50213,10.03371
imei-5,153,76.24607,10.12339
imei-6,153,76.25833,10.11633
imei-7,153,76.30365,10.00205
imei-8,153,76.31434,10.00541
imei-9,153,76.32136,10.01103
imei-10,153,76.33697,10.01517
imei-11,153,76.34464,10.12982
imei-12,153,76.35338,10.1465
imei-13,153,76.32222,10.03195
imei-14,153,76.33395,10.03506
imei-1,154,76.26386,10.1009
imei-2,154,76.25796,10.11654
imei-3,154,76.48118,10.02342
imei-4,154,76.50205,10.03381
imei-5,154,76.2463,10.12347
imei-6,154,76.25821,10.11641
imei-7,154,76.30372,10.00212
imei-8,154,76.31418,10.00535
imei-9,154,76.32148,10.01109
imei-10,154,76.33683,10.01515
imei-11,154,76.34476,10.1299
imei-12,154,76.35328,10.1462
imei-13,154,76.32231,10.03197
imei-14,154,76.33364,10.03456
imei-1,155,76.26376,10.1013
imei-2,155,76.25808,10.11648
imei-3,155,76.48128,10.02336
imei-4,155,76.50198,10.03389
imei-5,155,76.2465,10.12353
imei-6,155,76.25808,10.11648
imei-7,155,76.3038,10.00221
imei-8,155,76.31393,10.00526
imei-9,155,76.32161,10.01114
imei-10,155,76.33656,10.01512
imei-11,155,76.34492,10.12998
imei-12,155,76.35318,10.14589
imei-13,155,76.32238,10.03198
imei-14,155,76.33331,10.0342
imei-1,156,76.26368,10.10157
imei-2,156,76.25821,10.11641
imei-3,156,76.48137,10.02333
imei-4,156,76.5019,10.03403
imei-5,156,76.24669,10.1236
imei-6,156,76.25796,10.11654
imei-7,156,76.30393,10.00235
imei-8,156,76.31372,10.00521
imei-9,156,76.32173,10.01121
imei-10,156,76.33647,10.01511
imei-11,156,76.34508,10.13005
imei-12,156,76.35313,10.14573
imei-13,156,76.32242,10.03199
imei-14,156,76.33328,10.03417
imei-1,157,76.26362,10.10182
imei-2,157,76.25833,10.11633
imei-3,157,76.48145,10.02331
imei-4,157,76.5018625,10.0340874
imei-5,157,76.24693,10.12368
imei-6,157,76.25783,10.11658
imei-7,157,76.30403,10.00247
imei-8,157,76.31363,10.00522
imei-9,157,76.32192,10.01129
imei-10,157,76.33638,10.0151
imei-11,157,76.34513,10.13007
imei-12,157,76.35302,10.14539
imei-13,157,76.32272,10.03201
imei-14,157,76.33326,10.03414
imei-1,158,76.26361,10.10184
imei-2,158,76.25843,10.11624
imei-3,158,76.48157,10.02328
imei-4,158,76.50186,10.03409
imei-5,158,76.24718,10.12375
imei-6,158,76.25771,10.11663
imei-7,158,76.30413,10.00259
imei-8,158,76.31335,10.00515
imei-9,158,76.32208,10.01135
imei-10,158,76.33632,10.01509
imei-11,158,76.34523,10.13011
imei-12,158,76.35292,10.14508
imei-13,158,76.32293,10.03202
imei-14,158,76.33323,10.03412
imei-1,159,76.26349,10.10228
imei-2,159,76.2585,10.11614
imei-3,159,76.4817,10.02328
imei-4,159,76.50164,10.03401
imei-5,159,76.24732,10.12378
imei-6,159,76.25759,10.11667
imei-7,159,76.30425,10.00273
imei-8,159,76.31323,10.00512
imei-9,159,76.32231,10.01145
imei-10,159,76.33626,10.01508
imei-11,159,76.34531,10.13014
imei-12,159,76.35285,10.1448
imei-13,159,76.32301,10.03203
imei-14,159,76.33321,10.03411
imei-1,160,76.26345,10.10244
imei-2,160,76.25855,10.11605
imei-3,160,76.48253,10.02333
imei-4,160,76.50135,10.03393
imei-5,160,76.24752,10.12384
imei-6,160,76.25743,10.11675
imei-7,160,76.30434,10.00286
imei-8,160,76.31312,10.0051
imei-9,160,76.32248,10.01152
imei-10,160,76.33623,10.01508
imei-11,160,76.34533,10.13015
imei-12,160,76.35281,10.14454
imei-13,160,76.32314,10.03205
imei-14,160,76.33319,10.03409
imei-1,161,76.26344,10.1025
imei-2,161,76.25859,10.11599
imei-3,161,76.48279,10.02336
imei-4,161,76.50109,10.03394
imei-5,161,76.2478,10.12391
imei-6,161,76.25713,10.11695
imei-7,161,76.30443,10.00298
imei-8,161,76.31286,10.00504
imei-9,161,76.32266,10.01159
imei-10,161,76.3362,10.01508
imei-11,161,76.34551,10.1302
imei-12,161,76.35278,10.14428
imei-13,161,76.32324,10.03207
imei-14,161,76.33316,10.03408
imei-1,162,76.26343,10.10258
imei-2,162,76.25864,10.11591
imei-3,162,76.48338,10.02337
imei-4,162,76.50059,10.03394
imei-5,162,76.24842,10.12406
imei-6,162,76.25668,10.11724
imei-7,162,76.30451,10.00311
imei-8,162,76.31265,10.00498
imei-9,162,76.3229,10.01175
imei-10,162,76.33618,10.01508
imei-11,162,76.34567,10.13023
imei-12,162,76.35276,10.14396
imei-13,162,76.32369,10.03225
imei-14,162,76.33312,10.03407
imei-1,163,76.26343,10.10266
imei-2,163,76.25868,10.11583
imei-3,163,76.48349,10.02339
imei-4,163,76.50018,10.03393
imei-5,163,76.24894,10.1242
imei-6,163,76.25662,10.1173
imei-7,163,76.30458,10.00323
imei-8,163,76.31168,10.00484
imei-9,163,76.32322,10.01184
imei-10,163,76.33612,10.01509
imei-11,163,76.34588,10.13027
imei-12,163,76.35276,10.14389
imei-13,163,76.324,10.03242
imei-14,163,76.33309,10.03406
imei-1,164,76.26343,10.10268
imei-2,164,76.25871,10.11576
imei-3,164,76.48362,10.02341
imei-4,164,76.49997,10.03393
imei-5,164,76.24952,10.12432
imei-6,164,76.25657,10.11737
imei-7,164,76.30465,10.00339
imei-8,164,76.31131,10.00474
imei-9,164,76.32326,10.01185
imei-10,164,76.33575,10.0153
imei-11,164,76.34617,10.1303
imei-12,164,76.35276,10.14383
imei-13,164,76.32419,10.03252
imei-14,164,76.33306,10.03406
imei-1,165,76.26344,10.10287
imei-2,165,76.25876,10.11567
imei-3,165,76.48386,10.02347
imei-4,165,76.49966,10.034
imei-5,165,76.24986,10.12439
imei-6,165,76.25649,10.1175
imei-7,165,76.30481,10.00375
imei-8,165,76.31101,10.00467
imei-9,165,76.32337,10.01188
imei-10,165,76.33567,10.01524
imei-11,165,76.34646,10.13031
imei-12,165,76.35276,10.14372
imei-13,165,76.32426,10.03256
imei-14,165,76.33297,10.03406
imei-1,166,76.26346,10.10296
imei-2,166,76.25884,10.11554
imei-3,166,76.48426,10.02357
imei-4,166,76.49936,10.03411
imei-5,166,76.24993,10.12438
imei-6,166,76.2564,10.11773
imei-7,166,76.30487,10.0039
imei-8,166,76.31069,10.00459
imei-9,166,76.32341,10.01188
imei-10,166,76.3356,10.01519
imei-11,166,76.34651,10.13031
imei-12,166,76.35278,10.14344
imei-13,166,76.3243,10.03259
imei-14,166,76.33284,10.03408
imei-1,167,76.26347,10.103
imei-2,167,76.25885,10.11552
imei-3,167,76.48477,10.02368
imei-4,167,76.49931,10.03411
imei-5,167,76.25013,10.12443
imei-6,167,76.25635,10.11787
imei-7,167,76.30497,10.00421
imei-8,167,76.31048,10.00453
imei-9,167,76.32346,10.01189
imei-10,167,76.33533,10.01503
imei-11,167,76.34698,10.1303
imei-12,167,76.3528,10.14329
imei-13,167,76.32439,10.03264
imei-14,167,76.33274,10.03408
imei-1,168,76.2635,10.10314
imei-2,168,76.25887,10.1155
imei-3,168,76.48499,10.02371
imei-4,168,76.49928,10.0341
imei-5,168,76.25025,10.12445
imei-6,168,76.25631,10.11802
imei-7,168,76.30499,10.00429
imei-8,168,76.30968,10.00421
imei-9,168,76.32354,10.0119
imei-10,168,76.33493,10.01482
imei-11,168,76.34734,10.13029
imei-12,168,76.35288,10.14275
imei-13,168,76.32449,10.0327
imei-14,168,76.33238,10.03412
imei-1,169,76.26357,10.10346
imei-2,169,76.25896,10.11537
imei-3,169,76.48522,10.02371
imei-4,169,76.49917,10.03402
imei-5,169,76.25034,10.12446
imei-6,169,76.25617,10.11858
imei-7,169,76.30501,10.00437
imei-8,169,76.30924,10.004
imei-9,169,76.32358,10.01191
imei-10,169,76.3343,10.01448
imei-11,169,76.34779,10.13027
imei-12,169,76.3529,10.14261
imei-13,169,76.32458,10.03277
imei-14,169,76.33207,10.03418
imei-1,170,76.2636,10.10358
imei-2,170,76.25902,10.1153
imei-3,170,76.48541,10.02373
imei-4,170,76.49907,10.0339
imei-5,170,76.25048,10.12446
imei-6,170,76.25614,10.11874
imei-7,170,76.30502,10.00444
imei-8,170,76.30915,10.00393
imei-9,170,76.32372,10.01193
imei-10,170,76.33424,10.01446
imei-11,170,76.34813,10.13025
imei-12,170,76.35298,10.1422
imei-13,170,76.32467,10.03285
imei-14,170,76.33164,10.03422
imei-1,171,76.2636,10.10366
imei-2,171,76.25907,10.11523
imei-3,171,76.48555,10.02374
imei-4,171,76.49904,10.03386
imei-5,171,76.25059,10.12445
imei-6,171,76.25611,10.11886
imei-7,171,76.30504,10.00451
imei-8,171,76.30909,10.00391
imei-9,171,76.32385,10.01196
imei-10,171,76.33416,10.01443
imei-11,171,76.34872,10.13021
imei-12,171,76.35307,10.14167
imei-13,171,76.32474,10.03292
imei-14,171,76.33111,10.03428
imei-1,172,76.2636,10.1038
imei-2,172,76.25919,10.11509
imei-3,172,76.48568,10.02377
imei-4,172,76.49879,10.03355
imei-5,172,76.25077,10.12444
imei-6,172,76.25608,10.11896
imei-7,172,76.30504,10.00457
imei-8,172,76.30881,10.00383
imei-9,172,76.32397,10.01197
imei-10,172,76.33407,10.0144
imei-11,172,76.3491,10.13019
imei-12,172,76.35312,10.14137
imei-13,172,76.32485,10.03304
imei-14,172,76.33101,10.03429
imei-1,173,76.26358,10.10395
imei-2,173,76.25931,10.11495
imei-3,173,76.48587,10.02382
imei-4,173,76.4987442,10.0334499
imei-5,173,76.25098,10.1244
imei-6,173,76.25604,10.11909
imei-7,173,76.3050444,10.0045659
imei-8,173,76.30828,10.00362
imei-9,173,76.32412,10.01198
imei-10,173,76.334,10.01438
imei-11,173,76.34943,10.13018
imei-12,173,76.35325,10.14063
imei-13,173,76.32492,10.03311
imei-14,173,76.33095,10.03429
imei-1,174,76.26354,10.10416
imei-2,174,76.25935,10.1149
imei-3,174,76.4861,10.02385
imei-4,174,76.49874,10.03345
imei-5,174,76.2511,10.12436
imei-6,174,76.25596,10.11928
imei-7,174,76.30513,10.00457
imei-8,174,76.30815,10.00357
imei-9,174,76.32422,10.01199
imei-10,174,76.33383,10.01434
imei-11,174,76.35004,10.13017
imei-12,174,76.35329,10.14029
imei-13,174,76.32499,10.03317
imei-14,174,76.3306,10.03434
imei-1,175,76.26341,10.10443
imei-2,175,76.25942,10.11481
imei-3,175,76.48614,10.02386
imei-4,175,76.49863,10.0334
imei-5,175,76.2513,10.1243
imei-6,175,76.25587,10.11947
imei-7,175,76.30525,10.00456
imei-8,175,76.30808,10.00355
imei-9,175,76.32436,10.01202
imei-10,175,76.33354,10.01423
imei-11,175,76.35084,10.13012
imei-12,175,76.35334,10.13976
imei-13,175,76.32505,10.03321
imei-14,175,76.33019,10.03437
imei-1,176,76.26335,10.10453
imei-2,176,76.25952,10.1147
imei-3,176,76.48649,10.02388
imei-4,176,76.49842,10.03333
imei-5,176,76.25152,10.12423
imei-6,176,76.2558,10.11958
imei-7,176,76.30526,10.00452
imei-8,176,76.30796,10.0035
imei-9,176,76.32443,10.01201
imei-10,176,76.33321,10.01412
imei-11,176,76.35118,10.13011
imei-12,176,76.35336,10.13935
imei-13,176,76.3251,10.03323
imei-14,176,76.33009,10.03439
imei-1,177,76.26331,10.1046
imei-2,177,76.25953,10.11467
